kepid fits i j k l period prad srad kepmag
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 0 4 2 8 449.965161243 0.733032090087 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013098041711_llc.fits 0 4 2 9 364.146354665 0.60925522348 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012179063303_llc.fits 0 4 2 10 499.144088916 0.936199403026 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009350155506_llc.fits 0 4 2 11 376.035857994 0.550852456012 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009350155506_llc.fits 0 4 2 12 346.889786562 0.530801971671 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2013011073258_llc.fits 0 4 2 13 346.242940298 0.695322687379 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013098041711_llc.fits 0 4 2 14 474.342421413 0.524265327233 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2012004120508_llc.fits 0 4 2 15 414.187601289 0.877126234565 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2009259160929_llc.fits 0 4 2 16 308.11310464 0.595446905835 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012088054726_llc.fits 0 4 2 17 414.359255047 0.570473594895 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010355172524_llc.fits 0 4 2 18 329.61869276 0.575875654229 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010174085026_llc.fits 0 4 2 19 397.897790823 0.663535623346 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012004120508_llc.fits 0 4 3 0 352.306836786 0.847284927677 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010078095331_llc.fits 0 4 3 1 412.754418911 0.569370765715 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012088054726_llc.fits 0 4 3 2 484.219624304 0.67545851133 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011271113734_llc.fits 0 4 3 3 401.626268977 0.587341671112 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2013098041711_llc.fits 0 4 3 4 371.977944084 0.947097149317 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012179063303_llc.fits 0 4 3 5 329.592421512 0.713851326838 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013131215648_llc.fits 0 4 3 6 382.572491781 0.555874050518 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012004120508_llc.fits 0 4 3 7 325.191840048 0.535781324215 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009259160929_llc.fits 0 4 3 8 454.995144937 0.867277368728 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012179063303_llc.fits 0 4 3 9 301.881305214 0.941662897234 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009131105131_llc.fits 0 4 3 10 319.239936123 0.813237758982 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011177032512_llc.fits 0 4 3 11 367.335534783 0.716251107703 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2009350155506_llc.fits 0 4 3 12 465.73878871 0.601285148195 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011177032512_llc.fits 0 4 3 13 347.276016245 0.757492984481 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2013011073258_llc.fits 0 4 3 14 305.379780724 0.928761292654 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010174085026_llc.fits 0 4 3 15 391.452063879 0.942481834201 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2012004120508_llc.fits 0 4 3 16 305.997475609 0.778122724908 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010355172524_llc.fits 0 4 3 17 398.454544452 0.537034138494 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011271113734_llc.fits 0 4 3 18 445.136515703 0.735367983522 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2009259160929_llc.fits 0 4 3 19 403.817856695 0.935336506486 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011073133259_llc.fits 0 4 4 0 352.256331109 0.655341277309 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010355172524_llc.fits 0 4 4 1 360.840947264 0.608830734783 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011271113734_llc.fits 0 4 4 2 378.447592571 0.910120973562 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012088054726_llc.fits 0 4 4 3 317.36934017 0.599854563881 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011073133259_llc.fits 0 4 4 4 305.683864245 0.636789999832 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009350155506_llc.fits 0 4 4 5 410.369279808 0.919577135425 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2009166043257_llc.fits 0 4 4 6 449.476040799 0.585123510271 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013011073258_llc.fits 0 4 4 7 403.876994417 0.547663739789 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2012277125453_llc.fits 0 4 4 8 489.331041128 0.600268105404 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2011271113734_llc.fits 0 4 4 9 466.579780738 0.954325199234 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2011073133259_llc.fits 0 4 4 10 353.421013803 0.671076056473 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009259160929_llc.fits 0 4 4 11 430.79715062 0.811174005439 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011177032512_llc.fits 0 4 4 12 370.246680386 0.773204166215 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010355172524_llc.fits 0 4 4 13 463.497866122 0.6632649805 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012004120508_llc.fits 0 4 4 14 377.787361941 0.811093310775 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 0 4 4 15 443.550138893 0.93061552018 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011073133259_llc.fits 0 4 4 16 477.171624499 0.58459052455 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011073133259_llc.fits 0 4 4 17 416.26033664 0.654181410859 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011271113734_llc.fits 0 4 4 18 330.803476174 0.619054666435 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 0 4 4 19 427.735244248 0.788720604899 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011271113734_llc.fits 0 4 5 0 407.733575396 0.85504720857 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2011177032512_llc.fits 0 4 5 1 349.838166066 0.600318092902 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 0 4 5 2 334.023813375 0.72805162498 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011271113734_llc.fits 0 4 5 3 428.382837182 0.615847547163 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012179063303_llc.fits 0 4 5 4 320.744087381 0.783143499967 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 0 4 5 5 366.861891921 0.70947380816 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012088054726_llc.fits 0 4 5 6 486.587782935 0.674310610861 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010078095331_llc.fits 0 4 5 7 335.807917104 0.637355181825 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2011271113734_llc.fits 0 4 5 8 361.056760298 0.819265316819 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2010355172524_llc.fits 0 4 5 9 407.128650027 0.887211451382 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010355172524_llc.fits 0 4 5 10 432.520872269 0.555781632374 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009350155506_llc.fits 0 4 5 11 383.748050212 0.524278178729 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011177032512_llc.fits 0 4 5 12 333.408483815 0.635816909048 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2012179063303_llc.fits 0 4 5 13 393.896407715 0.78968890193 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2009166043257_llc.fits 0 4 5 14 308.151598963 0.688987373417 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010355172524_llc.fits 0 4 5 15 353.567533359 0.564597689267 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010265121752_llc.fits 0 4 5 16 379.327058099 0.999637055022 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 0 4 5 17 378.135941137 0.931227081984 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2013098041711_llc.fits 0 4 5 18 412.539506174 0.74549360214 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010174085026_llc.fits 0 4 5 19 412.050740485 0.651454835273 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012277125453_llc.fits 0 4 6 0 408.391800949 0.679459735671 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009166043257_llc.fits 0 4 6 1 361.120600812 0.866829245839 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2013011073258_llc.fits 0 4 6 2 449.142770781 0.554510061182 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010078095331_llc.fits 0 4 6 3 422.432883122 0.518384622594 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 0 4 6 4 322.730508878 0.838162529513 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2009166043257_llc.fits 0 4 6 5 395.49349612 0.626980837315 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013098041711_llc.fits 0 4 6 6 332.295967203 0.578783148706 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011271113734_llc.fits 0 4 6 7 382.877401515 0.69190545897 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2013011073258_llc.fits 0 4 6 8 376.735276776 0.825301887692 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013011073258_llc.fits 0 4 6 9 471.914838685 0.811809705895 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010174085026_llc.fits 0 4 6 10 356.334290448 0.877956393155 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010265121752_llc.fits 0 4 6 11 371.264775215 0.785743854013 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010265121752_llc.fits 0 4 6 12 455.287123514 0.557581657704 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010265121752_llc.fits 0 4 6 13 481.122841452 0.743539715623 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012088054726_llc.fits 0 4 6 14 378.143125834 0.862257469469 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2012088054726_llc.fits 0 4 6 15 458.85125612 0.863157936229 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010174085026_llc.fits 0 4 6 16 437.500505904 0.940401372168 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010265121752_llc.fits 0 4 6 17 463.636871519 0.956809181043 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010078095331_llc.fits 0 4 6 18 474.30192436 0.667993041186 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2011073133259_llc.fits 0 4 6 19 301.530300147 0.63053073974 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011177032512_llc.fits 0 4 7 0 341.100091563 0.60230194975 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009166043257_llc.fits 0 4 7 1 329.190680119 0.576900570655 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010265121752_llc.fits 0 4 7 2 482.106794185 0.684784622003 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011177032512_llc.fits 0 4 7 3 443.818585744 0.595330617419 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012004120508_llc.fits 0 4 7 4 344.902014929 0.754696544049 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2011271113734_llc.fits 0 4 7 5 300.790863017 0.877601440296 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010078095331_llc.fits 0 4 7 6 382.878815446 0.650547204907 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010174085026_llc.fits 0 4 7 7 431.474412572 0.829655677384 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010009091648_llc.fits 0 4 7 8 399.058374293 0.537263928976 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013098041711_llc.fits 0 4 7 9 482.098162858 0.958573187961 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012277125453_llc.fits 0 4 7 10 464.92842664 0.728042671236 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012004120508_llc.fits 0 4 7 11 453.872227924 0.514265172517 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2013011073258_llc.fits 0 4 7 12 335.914266989 0.516892551632 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011073133259_llc.fits 0 4 7 13 494.089360356 0.567945482721 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011177032512_llc.fits 0 4 7 14 303.108486107 0.980124894894 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013011073258_llc.fits 0 4 7 15 409.594338897 0.73724632588 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011177032512_llc.fits 0 4 7 16 432.247976422 0.624682312938 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2011073133259_llc.fits 0 4 7 17 494.19036238 0.538064226438 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012004120508_llc.fits 0 4 7 18 389.577464444 0.509351252734 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010174085026_llc.fits 0 4 7 19 372.196068238 0.857671148738 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010174085026_llc.fits 0 4 8 0 441.60920434 0.946766991183 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010265121752_llc.fits 0 4 8 1 383.537832206 0.519687021346 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 0 4 8 2 433.101129168 0.841116172413 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 0 4 8 3 347.178616489 0.844161370685 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009350155506_llc.fits 0 4 8 4 301.810397069 0.93350177979 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 0 4 8 5 380.922599861 0.693842249138 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2011177032512_llc.fits 0 4 8 6 471.602735119 0.749423806095 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2013011073258_llc.fits 0 4 8 7 441.469522931 0.708668347854 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010009091648_llc.fits 0 4 8 8 357.233848105 0.731373034244 0.36 15.179
011514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012179063303_llc.fits 0 4 8 9 362.694877473 0.972390505349 0.537 15.346
008042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010355172524_llc.fits 0 4 8 10 401.279705552 0.661246272818 0.593 11.264
009333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2011271113734_llc.fits 0 4 8 11 483.595776754 0.603897875147 0.29 12.889
008678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2013131215648_llc.fits 0 4 8 12 444.20202476 0.975337676855 0.588 15.226
007802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009350155506_llc.fits 0 4 8 13 475.604607916 0.995322183265 0.47 14.457
003322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012179063303_llc.fits 0 4 8 14 363.575389436 0.799175718779 0.56 15.092
012268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010265121752_llc.fits 0 4 8 15 486.382120147 0.611770715217 0.609 13.212
006276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010078095331_llc.fits 0 4 8 16 467.592361847 0.680388293259 0.557 15.31
011714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009350155506_llc.fits 0 4 8 17 406.880154822 0.712870831734 0.556 13.646
005428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012004120508_llc.fits 0 4 8 18 467.348327665 0.656530368868 0.454 14.781
012835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2009259160929_llc.fits 0 4 8 19 454.976787906 0.530520349562 0.488 15.187
003232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011271113734_llc.fits 0 4 9 0 301.542239906 0.877765289741 0.602 13.904
012257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009350155506_llc.fits 0 4 9 1 326.710531241 0.504398558301 0.393 15.156
006470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010265121752_llc.fits 0 4 9 2 359.288666333 0.669872537188 0.27 15.297
009833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2013098041711_llc.fits 0 4 9 3 402.986656677 0.897273389396 0.435 14.393
008474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2009350155506_llc.fits 0 4 9 4 347.76126636 0.626271370401 0.494 14.982
010936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012277125453_llc.fits 0 4 9 5 495.860820413 0.59762759426 0.51 15.046
009225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013011073258_llc.fits 0 4 9 6 377.835671375 0.608837710704 0.605 13.919
005265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2010174085026_llc.fits 0 4 9 7 491.095707452 0.984414129845 0.565 14.786
010963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2010355172524_llc.fits 0 4 9 8 363.953576163 0.551022079125 0.36 15.179
